Aqsid Poc,Chart Name,DV Valid,DV Year,Latitude1,Longitude1,Pollutant and Averaging Time,Standards Unit,Validity Notes,Primary Standard,Secondary Standard,Max. DV
27-123-1003,St. Paul (1003),Yes,2006,44.96133,-93.19019,Lead: 3-month,ug/m3,,0.15,0.15,0.02
27-053-0909,Minneapolis (0909),Yes,2022,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.03
27-053-0909,Minneapolis (0909),Yes,2023,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.03
27-137-7549,Duluth (7549),Yes,2022,46.77107,-92.11732,Lead: 3-month,ug/m3,,0.15,0.15,0.03
27-053-0909,Minneapolis (0909),Yes,2019,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.04
27-053-0909,Minneapolis (0909),Yes,2020,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.04
27-053-0909,Minneapolis (0909),Yes,2021,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.04
27-053-0910,Minneapolis (0910),Yes,2021,45.008297,-93.277041,Lead: 3-month,ug/m3,,0.15,0.15,0.04
27-123-0875,St. Paul (0875),Yes,2023,44.9271,-93.0671,Lead: 3-month,ug/m3,,0.15,0.15,0.04
27-053-0910,Minneapolis (0910),Yes,2020,45.008297,-93.277041,Lead: 3-month,ug/m3,,0.15,0.15,0.05
27-053-0909,Minneapolis (0909),Yes,2018,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.06
27-037-0465,Eagan (0465),Yes,2020,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.08
27-037-0465,Eagan (0465),Yes,2021,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.08
27-053-0910,Minneapolis (0910),Yes,2018,45.008297,-93.277041,Lead: 3-month,ug/m3,,0.15,0.15,0.08
27-053-0910,Minneapolis (0910),Yes,2019,45.008297,-93.277041,Lead: 3-month,ug/m3,,0.15,0.15,0.08
27-037-0465,Eagan (0465),Yes,2022,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.1
27-037-0465,Eagan (0465),Yes,2018,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.11
27-037-0465,Eagan (0465),Yes,2019,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.11
27-037-0465,Eagan (0465),Yes,2014,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.12
27-053-0909,Minneapolis (0909),Yes,2017,45.012102,-93.276699,Lead: 3-month,ug/m3,,0.15,0.15,0.12
27-037-0465,Eagan (0465),Yes,2015,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.13
27-037-0465,Eagan (0465),Yes,2016,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.13
27-037-0465,Eagan (0465),Yes,2017,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.13
27-037-0465,Eagan (0465),Yes,2023,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.14
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2004,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.2
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2005,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.2
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2011,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.2
27-037-0465,Eagan (0465),Yes,2011,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.26
27-037-0465,Eagan (0465),Yes,2012,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.26
27-037-0020,FHR- Rosemount (0020),Yes,2007,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.3
27-037-0020,FHR- Rosemount (0020),Yes,2012,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.3
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2011,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.3
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2002,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.3
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2006,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.3
27-037-0465,Eagan (0465),Yes,2006,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.37
27-037-0001,Eagan (0001),Yes,2002,44.83329884,-93.11521766,Lead: 3-month,ug/m3,,0.15,0.15,0.4
27-037-0020,FHR- Rosemount (0020),Yes,2012,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.4
27-037-0020,FHR- Rosemount (0020),Yes,2006,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.4
27-037-0020,FHR- Rosemount (0020),Yes,2008,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.4
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2006,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.4
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2003,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.4
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2008,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.4
27-037-0465,Eagan (0465),Yes,2010,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.4
27-037-0001,Eagan (0001),Yes,1999,44.83329884,-93.11521766,Lead: 3-month,ug/m3,,0.15,0.15,0.43
27-037-0001,Eagan (0001),Yes,2000,44.83329884,-93.11521766,Lead: 3-month,ug/m3,,0.15,0.15,0.43
27-037-0001,Eagan (0001),Yes,2001,44.83329884,-93.11521766,Lead: 3-month,ug/m3,,0.15,0.15,0.43
27-003-0621,Federal Ammunition (6021),Yes,2023,45.2035,-93.3723,Lead: 3-month,ug/m3,,0.15,0.15,0.46
27-037-0020,FHR- Rosemount (0020),Yes,2005,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0020,FHR- Rosemount (0020),Yes,2013,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0020,FHR- Rosemount (0020),Yes,2014,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2002,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2008,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2016,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2021,44.77553,-93.0629908,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2022,44.77553,-93.0629908,Carbon monoxide: 8-hour,PPM,,9,,0.5
27-037-0465,Eagan (0465),Yes,2007,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.57
27-003-1002,Blaine (1002),Yes,2020,45.13767954,-93.20761498,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2007,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2008,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2009,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2011,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2017,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2018,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2019,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2005,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2017,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2018,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2019,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2020,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0480,Lakeville (0480),Yes,2016,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0480,Lakeville (0480),Yes,2017,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0480,Lakeville (0480),Yes,2019,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0480,Lakeville (0480),Yes,2020,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-053-0954,Minneapolis (0954),Yes,2013,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,0.6
27-037-0020,FHR- Rosemount (0020),Yes,2005,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0020,FHR- Rosemount (0020),Yes,2013,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0020,FHR- Rosemount (0020),Yes,2014,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0020,FHR- Rosemount (0020),Yes,2022,44.76323,-93.0325508,Carbon monoxide: 8-hour,PPM,,9,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2003,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2018,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2019,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2020,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2021,44.77553,-93.0629908,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2022,44.77553,-93.0629908,Carbon monoxide: 1-hour,PPM,,35,,0.7
27-037-0465,Eagan (0465),Yes,2008,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.7
27-037-0465,Eagan (0465),Yes,2009,44.83431,-93.11622,Lead: 3-month,ug/m3,,0.15,0.15,0.7
27-053-0909-3,Minneapolis (0909-3),Yes,2017,45.012102,-93.276699,PM10: daily,estimated exceedance days,,1,1,0.7
27-003-1002,Blaine (1002),Yes,2016,45.13767954,-93.20761498,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-003-1002,Blaine (1002),Yes,2017,45.13767954,-93.20761498,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-003-1002,Blaine (1002),Yes,2023,45.13768,-93.2076157,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2011,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2017,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2018,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2019,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2003,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2004,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2015,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0020,FHR- Rosemount (0020),Yes,2016,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2004,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2016,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2017,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,0.8
27-037-0480,Lakeville (0480),Yes,2015,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-037-0480,Lakeville (0480),Yes,2018,44.706123,-93.285803,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-053-0954,Minneapolis (0954),Yes,2008,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,0.8
27-003-1002,Blaine (1002),Yes,2015,45.13767954,-93.20761498,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-003-1002,Blaine (1002),Yes,2021,45.13768,-93.2076157,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-003-1002,Blaine (1002),Yes,2022,45.13768,-93.2076157,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2009,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2015,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2016,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2022,44.76323,-93.0325508,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2002,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2010,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2020,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2021,44.76323,-93.0325508,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2015,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0480,Lakeville (0480),Yes,2015,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0480,Lakeville (0480),Yes,2016,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0480,Lakeville (0480),Yes,2017,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0480,Lakeville (0480),Yes,2018,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0480,Lakeville (0480),Yes,2019,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,0.9
27-037-0480,Lakeville (0480),Yes,2021,44.706123,-93.2858038,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.2858038,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-053-0954,Minneapolis (0954),Yes,2014,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-053-0954,Minneapolis (0954),Yes,2015,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-053-0962,Minneapolis (0962),Yes,2013,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,0.9
27-037-0020,FHR- Rosemount (0020),Yes,2004,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0020,FHR- Rosemount (0020),Yes,2006,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0020,FHR- Rosemount (0020),Yes,2020,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0020,FHR- Rosemount (0020),Yes,2021,44.76323,-93.0325508,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0020,FHR- Rosemount (0020),Yes,2001,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0020,FHR- Rosemount (0020),Yes,2023,44.76323,-93.0325508,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2015,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2001,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2012,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2023,44.77553,-93.0629908,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0442,Rosemount (0442),Yes,2009,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,1
27-037-0443,FHR- Rosemount (0443),Yes,2009,44.745662,-93.05541,Sulfur dioxide: 3-hour,PPB,,,500,1
27-037-0480,Lakeville (0480),Yes,2020,44.706123,-93.285803,Carbon monoxide: 1-hour,PPM,,35,,1
27-037-0480,Lakeville (0480),Yes,2023,44.706123,-93.2858038,Carbon monoxide: 8-hour,PPM,,9,,1
27-053-0910-3,Minneapolis (0910-3),Yes,2018,45.008297,-93.277041,PM10: daily,estimated exceedance days,,1,1,1
27-053-0954,Minneapolis (0954),Yes,2011,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1
27-053-0954,Minneapolis (0954),Yes,2016,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1
27-053-0954,Minneapolis (0954),Yes,2017,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1
27-137-0018,Duluth (0018),Yes,2012,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1
27-037-0020,FHR- Rosemount (0020),Yes,2023,44.76323,-93.0325508,Carbon monoxide: 1-hour,PPM,,35,,1.1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2001,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.1
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2007,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1.1
27-053-0954,Minneapolis (0954),Yes,2012,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1.1
27-053-0954,Minneapolis (0954),Yes,2020,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1.1
27-123-0050,St. Paul (0050),Yes,2013,44.9558,-93.14585,Carbon monoxide: 8-hour,PPM,,9,,1.1
27-003-1002,Blaine (1002),Yes,2022,45.13768,-93.2076157,Carbon monoxide: 1-hour,PPM,,35,,1.2
27-037-0020,FHR- Rosemount (0020),Yes,2003,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1.2
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2012,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.2
27-053-0962,Minneapolis (0962),Yes,2014,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,1.2
27-053-0962,Minneapolis (0962),Yes,2019,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,1.2
27-053-0962,Minneapolis (0962),Yes,2020,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,1.2
27-003-1002,Blaine (1002),Yes,2023,45.13768,-93.2076157,Carbon monoxide: 1-hour,PPM,,35,,1.26
27-003-0600,Fridley (0600),Yes,2004,45.07694,-93.2541,Carbon monoxide: 8-hour,PPM,,9,,1.3
27-003-1002,Blaine (1002),Yes,2015,45.13767954,-93.20761498,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-003-1002,Blaine (1002),Yes,2017,45.13767954,-93.20761498,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-037-0020,FHR- Rosemount (0020),Yes,2002,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2023,44.77553,-93.0629908,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-037-0480,Lakeville (0480),Yes,2021,44.706123,-93.2858038,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.2858038,Carbon monoxide: 1-hour,PPM,,35,,1.3
27-053-0962,Minneapolis (0962),Yes,2015,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,1.3
27-053-0962,Minneapolis (0962),Yes,2021,44.965242,-93.2547598,Carbon monoxide: 8-hour,PPM,,9,,1.3
27-003-0600,Fridley (0600),Yes,2006,45.07694,-93.2541,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-003-1002,Blaine (1002),Yes,2016,45.13767954,-93.20761498,Carbon monoxide: 1-hour,PPM,,35,,1.4
27-037-0020,FHR- Rosemount (0020),Yes,2000,44.76323,-93.03255,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2007,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.4
27-037-0480,Lakeville (0480),Yes,2023,44.706123,-93.2858038,Carbon monoxide: 1-hour,PPM,,35,,1.4
27-053-0954,Minneapolis (0954),Yes,2013,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,1.4
27-053-0954,Minneapolis (0954),Yes,2007,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-053-0954,Minneapolis (0954),Yes,2019,44.980995,-93.273719,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-053-0962,Minneapolis (0962),Yes,2016,44.965242,-93.254759,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-137-0018,Duluth (0018),Yes,2006,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-137-0018,Duluth (0018),Yes,2013,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-145-3048,St. Cloud (3048),Yes,2007,45.561234,-94.155267,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-145-3048,St. Cloud (3048),Yes,2008,45.561234,-94.155267,Carbon monoxide: 8-hour,PPM,,9,,1.4
27-003-0600,Fridley (0600),Yes,2002,45.07694,-93.2541,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-037-0020,FHR- Rosemount (0020),Yes,2000,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1.5
27-037-0020,FHR- Rosemount (0020),Yes,2001,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1.5
27-037-0020,FHR- Rosemount (0020),Yes,2010,44.76323,-93.03255,Carbon monoxide: 1-hour,PPM,,35,,1.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2009,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2000,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2009,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-123-0050,St. Paul (0050),Yes,2012,44.9558,-93.14585,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-123-0050,St. Paul (0050),Yes,2017,44.9558,-93.14585,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-123-0050,St. Paul (0050),Yes,2018,44.9558,-93.14585,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-137-0018,Duluth (0018),Yes,2004,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-137-0018,Duluth (0018),Yes,2007,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-137-0018,Duluth (0018),Yes,2008,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-137-0018,Duluth (0018),Yes,2009,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-137-0018,Duluth (0018),Yes,2011,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.5
27-003-1002,Blaine (1002),Yes,2022,45.1407,-93.222,Sulfur dioxide: 3-hour,PPB,,,500,1.6
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2010,44.77553,-93.06299,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-053-0954,Minneapolis (0954),Yes,2015,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,1.6
27-053-0954,Minneapolis (0954),Yes,2021,44.980995,-93.2737198,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-053-0954,Minneapolis (0954),Yes,2022,44.980995,-93.2737198,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-053-0962,Minneapolis (0962),Yes,2013,44.965242,-93.254759,Carbon monoxide: 1-hour,PPM,,35,,1.6
27-053-0962,Minneapolis (0962),Yes,2014,44.965242,-93.254759,Carbon monoxide: 1-hour,PPM,,35,,1.6
27-053-0962,Minneapolis (0962),Yes,2022,44.965242,-93.2547598,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-053-0962,Minneapolis (0962),Yes,2023,44.965242,-93.2547598,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-123-0050,St. Paul (0050),Yes,2014,44.9558,-93.14585,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-137-0018,Duluth (0018),Yes,2012,46.78362,-92.10251,Carbon monoxide: 1-hour,PPM,,35,,1.6
27-137-0018,Duluth (0018),Yes,2005,46.78362,-92.10251,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-145-3048,St. Cloud (3048),Yes,2004,45.561234,-94.155267,Carbon monoxide: 8-hour,PPM,,9,,1.6
27-003-0600,Fridley (0600),Yes,2000,45.07694,-93.2541,Carbon monoxide: 8-hour,PPM,,9,,1.7
27-003-0600,Fridley (0600),Yes,2003,45.07694,-93.2541,Carbon monoxide: 8-hour,PPM,,9,,1.7
27-003-1002,Blaine (1002),Yes,2019,45.13767954,-93.20761498,Sulfur dioxide: 3-hour,PPB,,,500,1.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2000,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2010,44.77553,-93.06299,Carbon monoxide: 1-hour,PPM,,35,,1.7
27-037-0442,Rosemount (0442),Yes,2011,44.73857,-93.00496,Sulfur dioxide: 3-hour,PPB,,,500,1.7
27-037-0443,FHR- Rosemount (0443),Yes,2012,44.745662,-93.05541,Sulfur dioxide: 3-hour,PPB,,,500,1.7
27-053-0954,Minneapolis (0954),Yes,2016,44.980995,-93.273719,Carbon monoxide: 1-hour,PPM,,35,,1.7
27-053-0962,Minneapolis (0962),Yes,2019,44.965242,-93.254759,Carbon monoxide: 1-hour,PPM,,35,,1.7
27-109-5008,Rochester (5008),Yes,2016,43.996908,-92.450366,Sulfur dioxide: 3-hour,PPB,,,500,1.7
